4.7155,17.744,-21.312,4.7155,17.744,-21.312,6.1696,15.645,-20.643,5.8342,9.0798,-17.223,5.8325,1.4692,-15.011,5.6863,1.7975,-12.753,5.6117,2.2188,-11.689,4.7155,17.744,-21.312,2.8559,16.08,-21.013,3.7016,8.5269,-21.459,4.3006,1.4556,-25.134,4.2314,0.53706,-22.982,4.1712,0.44627,-21.823,4.7155,17.744,-21.312,4.7712,19.766,-21.164,4.7256,21.76,-20.784,4.7256,21.76,-20.784,4.7738,23.47,-20.935,4.8056,25.207,-20.922,4.7657,26.903,-20.517,4.7256,21.76,-20.784,8.0784,22.83,-21.07,8.4173,17.85,-21.932,8.9759,14.396,-21.075,8.9759,14.396,-21.075,9.0457,13.964,-20.968,9.102,13.616,-20.882,8.9759,14.396,-21.075,8.8137,14.08,-20.694,4.7256,21.76,-20.784,1.2154,22.587,-21.427,0.84325,17.247,-21.094,0.32374,14.32,-19.098,0.32374,14.32,-19.098,0.22743,13.777,-18.728,0.14978,13.34,-18.429,0.32374,14.32,-19.098,0.27696,14.178,-18.344
4.7636,17.722,-21.61,4.7636,17.722,-21.61,6.2131,15.622,-20.935,5.8506,9.0489,-17.533,5.8074,1.4698,-15.216,5.6465,1.8363,-12.964,5.5661,2.2756,-11.908,4.7636,17.722,-21.61,2.9013,16.06,-21.318,3.7559,8.5127,-21.843,4.3874,1.5454,-25.706,4.3366,0.55725,-23.585,4.2836,0.42862,-22.429,4.7636,17.722,-21.61,4.8188,19.744,-21.465,4.7735,21.739,-21.088,4.7735,21.739,-21.088,4.8224,23.449,-21.238,4.855,25.186,-21.223,4.8165,26.882,-20.817,4.7735,21.739,-21.088,8.1272,22.804,-21.379,8.4531,17.826,-22.258,9.0091,14.362,-21.44,9.0091,14.362,-21.44,9.0786,13.929,-21.338,9.1346,13.58,-21.255,9.0091,14.362,-21.44,8.8504,14.044,-21.06,4.7735,21.739,-21.088,1.2634,22.57,-21.726,0.87688,17.232,-21.367,0.33974,14.313,-19.365,0.33974,14.313,-19.365,0.24016,13.771,-18.994,0.15988,13.335,-18.695,0.33974,14.313,-19.365,0.28626,14.173,-18.612
4.8111,17.701,-21.872,4.8111,17.701,-21.872,6.2561,15.6,-21.19,5.8669,9.0204,-17.805,5.7892,1.4588,-15.432,5.614,1.8497,-13.186,5.5279,2.3004,-12.135,4.8111,17.701,-21.872,2.9461,16.041,-21.586,3.8167,8.5007,-22.176,4.4957,1.6424,-26.222,4.4666,0.58278,-24.134,4.4218,0.41474,-22.984,4.8111,17.701,-21.872,4.8663,19.724,-21.731,4.8218,21.719,-21.357,4.8218,21.719,-21.357,4.8718,23.429,-21.508,4.9054,25.166,-21.492,4.8685,26.862,-21.085,4.8218,21.719,-21.357,8.1766,22.779,-21.654,8.4879,17.803,-22.551,9.0398,14.331,-21.769,9.0398,14.331,-21.769,9.1088,13.897,-21.671,9.1644,13.547,-21.593,9.0398,14.331,-21.769,8.8848,14.01,-21.389,4.8218,21.719,-21.357,1.3121,22.555,-21.992,0.91032,17.22,-21.608,0.35317,14.305,-19.605,0.35317,14.305,-19.605,0.24988,13.765,-19.233,0.16661,13.329,-18.934,0.35317,14.305,-19.605,0.2917,14.168,-18.851
4.8579,17.683,-22.094,4.8579,17.683,-22.094,6.2985,15.581,-21.406,5.8856,8.9992,-18.027,5.7845,1.4422,-15.641,5.5954,1.8381,-13.397,5.5033,2.2913,-12.347,4.8579,17.683,-22.094,2.9902,16.026,-21.811,3.8789,8.4927,-22.465,4.606,1.7422,-26.68,4.6003,0.61685,-24.627,4.5642,0.41205,-23.482,4.8579,17.683,-22.094,4.914,19.706,-21.958,4.8704,21.703,-21.589,4.8704,21.703,-21.589,4.9217,23.412,-21.741,4.9565,25.15,-21.724,4.921,26.845,-21.315,4.8704,21.703,-21.589,8.2264,22.757,-21.891,8.5219,17.784,-22.806,9.0683,14.303,-22.058,9.0683,14.303,-22.058,9.1366,13.868,-21.965,9.1916,13.517,-21.889,9.0683,14.303,-22.058,8.9172,13.98,-21.678,4.8704,21.703,-21.589,1.3613,22.542,-22.222,0.9444,17.21,-21.814,0.36779,14.3,-19.81,0.36779,14.3,-19.81,0.2609,13.76,-19.438,0.17472,13.325,-19.138,0.36779,14.3,-19.81,0.29871,14.164,-19.057
4.9065,17.669,-22.229,4.9065,17.669,-22.229,6.343,15.566,-21.536,5.9101,8.9849,-18.158,5.7963,1.4213,-15.792,5.5947,1.8065,-13.548,5.4966,2.2545,-12.496,4.9065,17.669,-22.229,3.0361,16.014,-21.948,3.9392,8.4888,-22.669,4.7009,1.8349,-27.029,4.7183,0.6556,-25.007,4.6914,0.42025,-23.867,4.9065,17.669,-22.229,4.9636,19.692,-22.099,4.9213,21.69,-21.737,4.9213,21.69,-21.737,4.9741,23.399,-21.891,5.01,25.137,-21.872,4.9757,26.831,-21.462,4.9213,21.69,-21.737,8.2785,22.739,-22.044,8.5581,17.769,-22.979,9.0976,14.281,-22.261,9.0976,14.281,-22.261,9.165,13.845,-22.172,9.2194,13.493,-22.099,9.0976,14.281,-22.261,8.9499,13.955,-21.882,4.9213,21.69,-21.737,1.4129,22.532,-22.369,0.98152,17.203,-21.94,0.38732,14.297,-19.935,0.38732,14.297,-19.935,0.27716,13.758,-19.563,0.18835,13.324,-19.263,0.38732,14.297,-19.935,0.312,14.162,-19.182
4.9582,17.658,-22.255,4.9582,17.658,-22.255,6.3917,15.555,-21.558,5.943,8.9788,-18.171,5.8258,1.4002,-15.855,5.6137,1.7622,-13.607,5.5103,2.1994,-12.552,4.9582,17.658,-22.255,3.0857,16.005,-21.974,3.9936,8.4883,-22.768,4.7638,1.9203,-27.255,4.803,0.69619,-25.259,4.7858,0.43526,-24.125,4.9582,17.658,-22.255,5.0167,19.682,-22.132,4.9761,21.681,-21.778,4.9761,21.681,-21.778,5.0305,23.39,-21.933,5.0676,25.127,-21.915,5.0345,26.822,-21.503,4.9761,21.681,-21.778,8.3345,22.725,-22.09,8.5982,17.758,-23.045,9.1297,14.262,-22.358,9.1297,14.262,-22.358,9.1962,13.825,-22.272,9.2497,13.473,-22.202,9.1297,14.262,-22.358,8.9848,13.935,-21.979,4.9761,21.681,-21.778,1.4683,22.526,-22.409,1.0239,17.2,-21.961,0.41503,14.298,-19.953,0.41503,14.298,-19.953,0.30215,13.76,-19.581,0.21114,13.327,-19.281,0.41503,14.298,-19.953,0.33534,14.165,-19.201
5.0126,17.651,-22.179,5.0126,17.651,-22.179,6.4451,15.548,-21.479,5.9849,8.9806,-18.078,5.872,1.3799,-15.835,5.6502,1.7071,-13.583,5.5415,2.1279,-12.521,5.0126,17.651,-22.179,3.1393,16,-21.895,4.0392,8.4906,-22.768,4.7872,1.9978,-27.367,4.846,0.73485,-25.397,4.8389,0.45166,-24.268,5.0126,17.651,-22.179,5.0725,19.675,-22.064,5.0341,21.676,-21.718,5.0341,21.676,-21.718,5.0901,23.385,-21.876,5.1282,25.122,-21.857,5.0962,26.816,-21.445,5.0341,21.676,-21.718,8.3936,22.715,-22.036,8.6423,17.751,-23.011,9.1654,14.248,-22.352,9.1654,14.248,-22.352,9.2308,13.81,-22.27,9.2835,13.457,-22.203,9.1654,14.248,-22.352,9.0225,13.919,-21.974,5.0341,21.676,-21.718,1.5269,22.524,-22.349,1.0718,17.199,-21.885,0.45097,14.303,-19.874,0.45097,14.303,-19.874,0.33587,13.766,-19.501,0.24308,13.333,-19.201,0.45097,14.303,-19.874,0.36832,14.171,-19.122
5.0693,17.648,-22.005,5.0693,17.648,-22.005,6.5032,15.546,-21.305,6.0352,8.9885,-17.885,5.9315,1.3603,-15.738,5.6995,1.6422,-13.48,5.5851,2.0416,-12.411,5.0693,17.648,-22.005,3.1967,15.997,-21.717,4.0758,8.4949,-22.67,4.7731,2.0676,-27.368,4.8488,0.76895,-25.422,4.8518,0.46527,-24.298,5.0693,17.648,-22.005,5.1307,19.673,-21.899,5.095,21.674,-21.56,5.095,21.674,-21.56,5.1526,23.383,-21.722,5.1916,25.12,-21.704,5.1605,26.815,-21.292,5.095,21.674,-21.56,8.4554,22.708,-21.885,8.6908,17.747,-22.88,9.2053,14.239,-22.247,9.2053,14.239,-22.247,9.2696,13.801,-22.167,9.3215,13.447,-22.104,9.2053,14.239,-22.247,9.0636,13.908,-21.87,5.095,21.674,-21.56,1.5882,22.524,-22.192,1.1251,17.202,-21.715,0.49437,14.31,-19.701,0.49437,14.31,-19.701,0.37745,13.773,-19.328,0.28318,13.341,-19.027,0.49437,14.31,-19.701,0.40941,14.18,-18.949
5.1253,17.648,-21.749,5.1253,17.648,-21.749,6.5631,15.549,-21.048,6.0893,9.0025,-17.609,5.996,1.3443,-15.57,5.7532,1.5744,-13.308,5.6325,1.9493,-12.231,5.1253,17.648,-21.749,3.2551,15.996,-21.453,4.1011,8.5002,-22.485,4.725,2.1361,-27.278,4.815,0.79913,-25.358,4.8281,0.47343,-24.241,5.1253,17.648,-21.749,5.1881,19.673,-21.65,5.1555,21.677,-21.32,5.1555,21.677,-21.32,5.2147,23.385,-21.486,5.2546,25.122,-21.469,5.224,26.817,-21.058,5.1555,21.677,-21.32,8.5167,22.706,-21.652,8.7403,17.748,-22.665,9.2464,14.234,-22.056,9.2464,14.234,-22.056,9.3097,13.795,-21.98,9.3607,13.441,-21.918,9.2464,14.234,-22.056,9.105,13.901,-21.681,5.1555,21.677,-21.32,1.6491,22.528,-21.952,1.1804,17.207,-21.465,0.5417,14.318,-19.448,0.5417,14.318,-19.448,0.4233,13.783,-19.074,0.32784,13.351,-18.773,0.5417,14.318,-19.448,0.45465,14.19,-18.696
5.1794,17.651,-21.442,5.1794,17.651,-21.442,6.6235,15.556,-20.741,6.145,9.021,-17.28,6.0608,1.3325,-15.359,5.8057,1.5077,-13.093,5.678,1.8563,-12.008,5.1794,17.651,-21.442,3.3134,15.995,-21.137,4.1175,8.5054,-22.238,4.6553,2.2085,-27.13,4.757,0.82644,-25.243,4.7797,0.47461,-24.133,5.1794,17.651,-21.442,5.2434,19.676,-21.35,5.2143,21.681,-21.029,5.2143,21.681,-21.029,5.2752,23.389,-21.199,5.3156,25.126,-21.184,5.2852,26.821,-20.774,5.2143,21.681,-21.029,8.5761,22.706,-21.368,8.7898,17.751,-22.397,9.288,14.232,-21.811,9.288,14.232,-21.811,9.3503,13.792,-21.737,9.4005,13.438,-21.678,9.288,14.232,-21.811,9.1462,13.897,-21.437,5.2143,21.681,-21.029,1.7079,22.534,-21.659,1.2363,17.213,-21.165,0.59117,14.328,-19.146,0.59117,14.328,-19.146,0.47158,13.793,-18.772,0.37516,13.362,-18.47,0.59117,14.328,-19.146,0.50195,14.2,-18.394
5.2283,17.656,-21.107,5.2283,17.656,-21.107,6.6807,15.566,-20.407,6.1978,9.0402,-16.93,6.1209,1.3216,-15.133,5.8517,1.4412,-12.865,5.7162,1.763,-11.773,5.2283,17.656,-21.107,3.368,15.996,-20.791,4.1271,8.509,-21.946,4.5777,2.2803,-26.933,4.6887,0.84894,-25.083,4.72,0.4682,-23.984,5.2283,17.656,-21.107,5.2934,19.681,-21.023,5.2679,21.687,-20.709,5.2679,21.687,-20.709,5.3305,23.394,-20.884,5.3712,25.132,-20.871,5.3406,26.827,-20.461,5.2679,21.687,-20.709,8.6301,22.708,-21.055,8.8368,17.756,-22.096,9.3283,14.233,-21.53,9.3283,14.233,-21.53,9.3897,13.792,-21.459,9.4392,13.437,-21.402,9.3283,14.233,-21.53,9.1856,13.896,-21.159,5.2679,21.687,-20.709,1.7615,22.541,-21.338,1.289,17.221,-20.841,0.63806,14.336,-18.822,0.63806,14.336,-18.822,0.51738,13.802,-18.447,0.42008,13.371,-18.146,0.63806,14.336,-18.822,0.54608,14.209,-18.07
5.2696,17.661,-20.797,5.2696,17.661,-20.797,6.7315,15.578,-20.098,6.2433,9.0591,-16.609,6.1709,1.3134,-14.932,5.8861,1.3808,-12.664,5.7422,1.6774,-11.566,5.2696,17.661,-20.797,3.4158,15.996,-20.47,4.1299,8.5106,-21.66,4.4996,2.3547,-26.743,4.6179,0.86948,-24.937,4.6567,0.45669,-23.849,5.2696,17.661,-20.797,5.3354,19.687,-20.719,5.3138,21.694,-20.412,5.3138,21.694,-20.412,5.3781,23.401,-20.592,5.4188,25.138,-20.581,5.3879,26.833,-20.171,5.3138,21.694,-20.412,8.6762,22.712,-20.765,8.8785,17.761,-21.814,9.364,14.235,-21.264,9.364,14.235,-21.264,9.4247,13.794,-21.195,9.4737,13.438,-21.14,9.364,14.235,-21.264,9.2201,13.896,-20.895,5.3138,21.694,-20.412,1.8072,22.548,-21.04,1.3357,17.228,-20.543,0.67923,14.343,-18.526,0.67923,14.343,-18.526,0.55753,13.808,-18.152,0.45942,13.377,-17.851,0.67923,14.343,-18.526,0.58386,14.216,-17.774
5.3064,17.668,-20.491,5.3064,17.668,-20.491,6.7785,15.591,-19.794,6.2844,9.0765,-16.298,6.2152,1.3066,-14.736,5.9139,1.3261,-12.469,5.7613,1.5994,-11.366,5.3064,17.668,-20.491,3.4599,15.997,-20.152,4.1326,8.51,-21.357,4.4338,2.429,-26.534,4.5582,0.88839,-24.776,4.6034,0.44222,-23.702,5.3064,17.668,-20.491,5.3729,19.694,-20.419,5.355,21.702,-20.118,5.355,21.702,-20.118,5.4209,23.408,-20.304,5.4616,25.145,-20.294,5.4299,26.841,-19.885,5.355,21.702,-20.118,8.7175,22.717,-20.479,8.918,17.767,-21.532,9.3987,14.238,-20.993,9.3987,14.238,-20.993,9.4588,13.797,-20.926,9.5073,13.441,-20.872,9.3987,14.238,-20.993,9.2534,13.898,-20.626,5.355,21.702,-20.118,1.8481,22.556,-20.745,1.3789,17.235,-20.251,0.71768,14.348,-18.239,0.71768,14.348,-18.239,0.5951,13.813,-17.867,0.49628,13.381,-17.566,0.71768,14.348,-18.239,0.61871,14.22,-17.488
5.3345,17.675,-20.22,5.3345,17.675,-20.22,6.8167,15.605,-19.525,6.3168,9.091,-16.028,6.2514,1.3005,-14.573,5.9332,1.2766,-12.308,5.7716,1.5286,-11.201,5.3345,17.675,-20.22,3.4952,15.998,-19.87,4.1324,8.5076,-21.073,4.3804,2.5003,-26.338,4.5108,0.90587,-24.628,4.5618,0.42675,-23.569,5.3345,17.675,-20.22,5.4015,19.701,-20.155,5.3871,21.71,-19.859,5.3871,21.71,-19.859,5.4546,23.415,-20.049,5.495,25.153,-20.041,5.4624,26.848,-19.633,5.3871,21.71,-19.859,8.7497,22.722,-20.226,8.9509,17.772,-21.279,9.428,14.241,-20.748,9.428,14.241,-20.748,9.4876,13.8,-20.681,9.5357,13.444,-20.628,9.428,14.241,-20.748,9.2815,13.901,-20.381,5.3871,21.71,-19.859,1.8799,22.563,-20.484,1.4139,17.242,-19.997,0.74846,14.351,-17.993,0.74846,14.351,-17.993,0.6251,13.815,-17.621,0.52565,13.382,-17.322,0.74846,14.351,-17.993,0.64588,14.222,-17.242
5.3455,17.68,-19.997,5.3455,17.68,-19.997,6.8377,15.617,-19.303,6.3293,9.1026,-15.807,6.2622,1.2991,-14.424,5.9276,1.2461,-12.162,5.7576,1.4839,-11.054,5.3455,17.68,-19.997,3.5135,15.998,-19.636,4.1175,8.5023,-20.825,4.3241,2.5847,-26.192,4.4606,0.93009,-24.542,4.5171,0.41341,-23.5,5.3455,17.68,-19.997,5.4126,19.706,-19.937,5.4012,21.716,-19.647,5.4012,21.716,-19.647,5.4706,23.421,-19.841,5.5107,25.158,-19.833,5.4769,26.853,-19.425,5.4012,21.716,-19.647,8.7637,22.726,-20.022,8.9663,17.775,-21.071,9.4411,14.243,-20.547,9.4411,14.243,-20.547,9.5005,13.801,-20.482,9.5484,13.445,-20.429,9.4411,14.243,-20.547,9.2936,13.901,-20.182,5.4012,21.716,-19.647,1.8934,22.569,-20.268,1.4313,17.247,-19.788,0.76361,14.351,-17.791,0.76361,14.351,-17.791,0.63983,13.815,-17.421,0.54004,13.382,-17.122,0.76361,14.351,-17.791,0.65841,14.221,-17.041
5.3519,17.684,-19.787,5.3519,17.684,-19.787,6.8527,15.627,-19.094,6.3387,9.1078,-15.609,6.2748,1.2929,-14.291,5.9263,1.2161,-12.032,5.7489,1.4422,-10.922,5.3519,17.684,-19.787,3.5262,15.997,-19.416,4.1043,8.4945,-20.57,4.2853,2.6541,-26.022,4.429,0.94611,-24.427,4.491,0.39554,-23.404,5.3519,17.684,-19.787,5.4187,19.711,-19.731,5.4098,21.721,-19.445,5.4098,21.721,-19.445,5.4809,23.426,-19.643,5.5205,25.163,-19.636,5.4854,26.858,-19.227,5.4098,21.721,-19.445,8.7721,22.729,-19.827,8.9785,17.776,-20.867,9.4529,14.244,-20.347,9.4529,14.244,-20.347,9.5122,13.802,-20.282,9.56,13.446,-20.229,9.4529,14.244,-20.347,9.3045,13.902,-19.982,5.4098,21.721,-19.445,1.9014,22.574,-20.064,1.4436,17.25,-19.596,0.77395,14.348,-17.609,0.77395,14.348,-17.609,0.64981,13.81,-17.24,0.54972,13.377,-16.943,0.77395,14.348,-17.609,0.66649,14.216,-16.86
